CountyName,CustomersServed,CustomersAffected,timestamp,EMC
Dale,0,31,06-17-2024 03:40:06,PEA River Electric Coop
Dale,0,31,06-17-2024 03:55:05,PEA River Electric Coop
Dale,0,31,06-17-2024 04:10:06,PEA River Electric Coop
Dale,0,31,06-17-2024 04:25:04,PEA River Electric Coop
Dale,0,31,06-17-2024 04:40:08,PEA River Electric Coop
Dale,0,2,06-17-2024 12:40:11,PEA River Electric Coop
Dale,0,2,06-17-2024 12:55:09,PEA River Electric Coop
Dale,0,2,06-17-2024 13:10:07,PEA River Electric Coop
Barbour,0,1,06-17-2024 15:10:17,PEA River Electric Coop
Barbour,0,1,06-17-2024 15:25:07,PEA River Electric Coop
Barbour,0,1,06-17-2024 15:40:08,PEA River Electric Coop
Barbour,0,1,06-17-2024 15:55:06,PEA River Electric Coop
Barbour,0,1,06-17-2024 16:10:04,PEA River Electric Coop
Dale,0,1,06-18-2024 00:25:03,PEA River Electric Coop
Dale,0,1,06-18-2024 00:40:02,PEA River Electric Coop
Dale,0,1,06-18-2024 00:55:03,PEA River Electric Coop
Dale,0,1,06-18-2024 01:10:03,PEA River Electric Coop
Dale,0,1,06-18-2024 01:25:01,PEA River Electric Coop
Dale,0,1,06-18-2024 01:40:02,PEA River Electric Coop
Henry,0,1,06-18-2024 01:40:02,PEA River Electric Coop
Henry,0,1,06-18-2024 01:55:01,PEA River Electric Coop
Barbour,0,1,06-18-2024 02:10:03,PEA River Electric Coop
Barbour,0,1,06-18-2024 02:25:04,PEA River Electric Coop
Barbour,0,1,06-18-2024 02:40:11,PEA River Electric Coop
Barbour,0,1,06-18-2024 02:55:03,PEA River Electric Coop
Dale,0,1,06-18-2024 12:10:08,PEA River Electric Coop
Dale,0,2,06-18-2024 12:55:10,PEA River Electric Coop
Henry,0,1,06-18-2024 14:10:05,PEA River Electric Coop
Henry,0,1,06-18-2024 14:25:05,PEA River Electric Coop
Henry,0,1,06-18-2024 14:40:06,PEA River Electric Coop
Henry,0,1,06-18-2024 14:55:05,PEA River Electric Coop
Henry,0,1,06-18-2024 15:10:05,PEA River Electric Coop
Henry,0,21,06-18-2024 15:25:06,PEA River Electric Coop
Henry,0,21,06-18-2024 15:40:09,PEA River Electric Coop
Henry,0,21,06-18-2024 15:55:05,PEA River Electric Coop
Henry,0,21,06-18-2024 16:10:06,PEA River Electric Coop
Dale,0,1,06-18-2024 16:40:07,PEA River Electric Coop
Dale,0,1,06-18-2024 16:55:06,PEA River Electric Coop
Dale,0,1,06-18-2024 17:10:05,PEA River Electric Coop
Dale,0,1,06-18-2024 22:10:03,PEA River Electric Coop
Dale,0,1,06-18-2024 22:25:03,PEA River Electric Coop
Dale,0,1,06-18-2024 22:40:01,PEA River Electric Coop
Dale,0,1,06-19-2024 12:55:01,PEA River Electric Coop
Dale,0,1,06-19-2024 13:10:02,PEA River Electric Coop
Dale,0,1,06-19-2024 13:25:01,PEA River Electric Coop
Dale,0,4,06-19-2024 19:25:02,PEA River Electric Coop
Dale,0,4,06-19-2024 19:40:07,PEA River Electric Coop
Henry,0,14,06-19-2024 21:40:01,PEA River Electric Coop
Henry,0,14,06-19-2024 21:55:02,PEA River Electric Coop
Henry,0,26,06-19-2024 22:10:07,PEA River Electric Coop
Henry,0,26,06-19-2024 22:25:03,PEA River Electric Coop
Henry,0,26,06-19-2024 22:40:04,PEA River Electric Coop
Henry,0,26,06-19-2024 22:55:03,PEA River Electric Coop
Henry,0,15,06-20-2024 17:40:05,PEA River Electric Coop
Henry,0,15,06-20-2024 17:55:03,PEA River Electric Coop
Henry,0,15,06-20-2024 18:10:02,PEA River Electric Coop
Henry,0,15,06-20-2024 18:25:02,PEA River Electric Coop
Henry,0,15,06-20-2024 18:40:01,PEA River Electric Coop
Henry,0,15,06-20-2024 18:55:05,PEA River Electric Coop
Henry,0,15,06-20-2024 19:10:05,PEA River Electric Coop
Henry,0,15,06-20-2024 19:25:13,PEA River Electric Coop
Henry,0,15,06-20-2024 19:40:10,PEA River Electric Coop
Henry,0,15,06-20-2024 19:55:09,PEA River Electric Coop
Henry,0,15,06-20-2024 20:10:05,PEA River Electric Coop
Henry,0,15,06-20-2024 20:25:17,PEA River Electric Coop
Henry,0,15,06-20-2024 20:40:02,PEA River Electric Coop
Henry,0,1,06-20-2024 22:25:09,PEA River Electric Coop
Henry,0,1,06-20-2024 22:40:03,PEA River Electric Coop
Dale,0,1,06-21-2024 14:10:04,PEA River Electric Coop
Dale,0,8,06-21-2024 14:25:05,PEA River Electric Coop
Dale,0,8,06-21-2024 14:40:15,PEA River Electric Coop
Dale,0,8,06-21-2024 14:55:01,PEA River Electric Coop
Dale,0,8,06-21-2024 15:10:02,PEA River Electric Coop
Dale,0,8,06-21-2024 15:25:01,PEA River Electric Coop
Dale,0,5,06-21-2024 15:55:02,PEA River Electric Coop
Dale,0,1,06-21-2024 23:40:06,PEA River Electric Coop
Dale,0,1,06-21-2024 23:55:06,PEA River Electric Coop
Dale,0,1,06-22-2024 00:10:04,PEA River Electric Coop
Dale,0,1,06-22-2024 00:25:01,PEA River Electric Coop
Dale,0,1,06-22-2024 00:55:09,PEA River Electric Coop
Dale,0,1,06-22-2024 01:10:03,PEA River Electric Coop
Barbour,0,186,06-22-2024 12:10:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 12:25:02,PEA River Electric Coop
Barbour,0,247,06-22-2024 12:40:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 12:55:01,PEA River Electric Coop
Dale,0,4,06-22-2024 13:10:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 13:10:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 13:25:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 13:40:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 13:55:01,PEA River Electric Coop
Barbour,0,247,06-22-2024 14:10:01,PEA River Electric Coop
Coffee,0,34,06-22-2024 17:40:02,PEA River Electric Coop
Coffee,0,34,06-22-2024 17:55:03,PEA River Electric Coop
Coffee,0,34,06-22-2024 18:10:01,PEA River Electric Coop
Coffee,0,34,06-22-2024 18:25:02,PEA River Electric Coop
Coffee,0,34,06-22-2024 18:40:01,PEA River Electric Coop
Coffee,0,34,06-22-2024 18:55:12,PEA River Electric Coop
Coffee,0,34,06-22-2024 19:10:04,PEA River Electric Coop
Coffee,0,34,06-22-2024 19:25:03,PEA River Electric Coop
Coffee,0,34,06-22-2024 19:40:06,PEA River Electric Coop
Coffee,0,34,06-22-2024 19:55:04,PEA River Electric Coop
Coffee,0,34,06-22-2024 20:10:01,PEA River Electric Coop
Coffee,0,34,06-22-2024 20:25:03,PEA River Electric Coop
Barbour,0,4,06-22-2024 20:40:03,PEA River Electric Coop
Barbour,0,4,06-22-2024 21:10:08,PEA River Electric Coop
Dale,0,1,06-22-2024 21:40:06,PEA River Electric Coop
Dale,0,1,06-22-2024 21:55:01,PEA River Electric Coop
Dale,0,1,06-22-2024 22:10:01,PEA River Electric Coop
Dale,0,1,06-22-2024 22:25:01,PEA River Electric Coop
Dale,0,1,06-22-2024 22:40:01,PEA River Electric Coop
Barbour,0,1,06-23-2024 00:55:04,PEA River Electric Coop
Barbour,0,1,06-23-2024 01:10:01,PEA River Electric Coop
Barbour,0,1,06-23-2024 01:25:01,PEA River Electric Coop
Barbour,0,2,06-23-2024 01:40:01,PEA River Electric Coop
Henry,0,1,06-23-2024 14:40:09,PEA River Electric Coop
Henry,0,1,06-23-2024 15:10:15,PEA River Electric Coop
Henry,0,1,06-23-2024 17:40:08,PEA River Electric Coop
Henry,0,1,06-23-2024 17:55:12,PEA River Electric Coop
Henry,0,1,06-23-2024 18:10:05,PEA River Electric Coop
Henry,0,1,06-23-2024 18:25:07,PEA River Electric Coop
Henry,0,1,06-23-2024 18:40:07,PEA River Electric Coop
Henry,0,1,06-23-2024 18:55:08,PEA River Electric Coop
Barbour,0,1,06-23-2024 23:25:03,PEA River Electric Coop
Barbour,0,1,06-23-2024 23:40:04,PEA River Electric Coop
Barbour,0,1,06-23-2024 23:55:01,PEA River Electric Coop
Dale,0,4,06-24-2024 22:40:04,PEA River Electric Coop
Dale,0,4,06-24-2024 22:55:02,PEA River Electric Coop
Dale,0,4,06-24-2024 23:10:03,PEA River Electric Coop
Dale,0,1,06-25-2024 21:10:02,PEA River Electric Coop
Dale,0,1,06-25-2024 21:25:01,PEA River Electric Coop
Dale,0,1,06-25-2024 21:40:01,PEA River Electric Coop
Dale,0,1,06-25-2024 21:55:02,PEA River Electric Coop
Dale,0,1,06-25-2024 22:10:07,PEA River Electric Coop
Dale,0,1,06-25-2024 22:25:07,PEA River Electric Coop
Dale,0,1,06-26-2024 03:55:06,PEA River Electric Coop
Dale,0,1,06-26-2024 04:10:07,PEA River Electric Coop
Dale,0,1,06-26-2024 04:25:04,PEA River Electric Coop
Dale,0,1,06-26-2024 04:40:06,PEA River Electric Coop
Dale,0,1,06-26-2024 04:55:07,PEA River Electric Coop
Dale,0,1,06-26-2024 05:10:10,PEA River Electric Coop
Dale,0,1,06-26-2024 05:25:06,PEA River Electric Coop
Dale,0,1,06-26-2024 05:40:03,PEA River Electric Coop
Dale,0,1,06-26-2024 05:55:03,PEA River Electric Coop
Dale,0,1,06-26-2024 06:10:06,PEA River Electric Coop
Dale,0,1,06-26-2024 06:25:05,PEA River Electric Coop
Dale,0,1,06-26-2024 16:40:01,PEA River Electric Coop
Dale,0,1,06-26-2024 16:55:02,PEA River Electric Coop
Dale,0,1,06-26-2024 17:10:02,PEA River Electric Coop
Dale,0,1,06-26-2024 17:25:01,PEA River Electric Coop
Dale,0,1,06-26-2024 17:40:01,PEA River Electric Coop
Dale,0,1,06-26-2024 17:55:01,PEA River Electric Coop
Dale,0,1,06-26-2024 18:10:01,PEA River Electric Coop
Dale,0,5,06-27-2024 02:10:06,PEA River Electric Coop
Dale,0,5,06-27-2024 02:25:04,PEA River Electric Coop
Dale,0,5,06-27-2024 02:40:03,PEA River Electric Coop
Henry,0,1,06-27-2024 12:25:01,PEA River Electric Coop
Dale,0,3,06-27-2024 12:55:01,PEA River Electric Coop
Dale,0,3,06-27-2024 13:10:01,PEA River Electric Coop
Henry,0,122,06-27-2024 13:10:01,PEA River Electric Coop
Barbour,0,108,06-27-2024 13:10:01,PEA River Electric Coop
Dale,0,3,06-27-2024 13:25:01,PEA River Electric Coop
Barbour,0,1,06-27-2024 13:25:01,PEA River Electric Coop
Dale,0,3,06-27-2024 13:40:01,PEA River Electric Coop
Barbour,0,1,06-27-2024 13:40:01,PEA River Electric Coop
Dale,0,4,06-27-2024 13:55:03,PEA River Electric Coop
Henry,0,2,06-27-2024 13:55:03,PEA River Electric Coop
Dale,0,3,06-27-2024 14:10:01,PEA River Electric Coop
Henry,0,2,06-27-2024 14:10:01,PEA River Electric Coop
Henry,0,2,06-27-2024 14:25:01,PEA River Electric Coop
Barbour,0,91,06-27-2024 14:25:01,PEA River Electric Coop
Henry,0,2,06-27-2024 14:40:01,PEA River Electric Coop
Barbour,0,91,06-27-2024 14:40:01,PEA River Electric Coop
Barbour,0,91,06-27-2024 14:55:04,PEA River Electric Coop
Barbour,0,91,06-27-2024 15:10:02,PEA River Electric Coop
Barbour,0,91,06-27-2024 15:25:01,PEA River Electric Coop
Barbour,0,2,06-27-2024 15:55:03,PEA River Electric Coop
Barbour,0,2,06-27-2024 16:10:01,PEA River Electric Coop
Barbour,0,2,06-27-2024 16:25:01,PEA River Electric Coop
Barbour,0,2,06-27-2024 16:40:02,PEA River Electric Coop
Barbour,0,2,06-27-2024 16:55:02,PEA River Electric Coop
Barbour,0,18,06-27-2024 17:10:01,PEA River Electric Coop
Barbour,0,18,06-27-2024 17:25:01,PEA River Electric Coop
Barbour,0,18,06-27-2024 17:40:01,PEA River Electric Coop
Barbour,0,18,06-27-2024 17:55:02,PEA River Electric Coop
Barbour,0,18,06-27-2024 18:10:01,PEA River Electric Coop
Barbour,0,18,06-27-2024 18:25:01,PEA River Electric Coop
Barbour,0,18,06-27-2024 18:40:01,PEA River Electric Coop
Dale,0,1,06-27-2024 19:55:01,PEA River Electric Coop
Dale,0,3,06-27-2024 22:55:04,PEA River Electric Coop
Dale,0,3,06-27-2024 23:10:03,PEA River Electric Coop
Dale,0,3,06-27-2024 23:25:04,PEA River Electric Coop
Dale,0,5,06-27-2024 23:40:03,PEA River Electric Coop
Dale,0,2,06-27-2024 23:55:01,PEA River Electric Coop
Dale,0,2,06-28-2024 00:10:02,PEA River Electric Coop
Barbour,0,1,06-28-2024 01:10:01,PEA River Electric Coop
Dale,0,3,06-28-2024 01:25:01,PEA River Electric Coop
Henry,0,4,06-28-2024 01:25:01,PEA River Electric Coop
Barbour,0,1,06-28-2024 01:25:01,PEA River Electric Coop
Dale,0,81,06-28-2024 01:40:01,PEA River Electric Coop
Henry,0,529,06-28-2024 01:40:01,PEA River Electric Coop
Barbour,0,5,06-28-2024 01:40:01,PEA River Electric Coop
Dale,0,81,06-28-2024 01:55:01,PEA River Electric Coop
Henry,0,529,06-28-2024 01:55:01,PEA River Electric Coop
Barbour,0,5,06-28-2024 01:55:01,PEA River Electric Coop
Dale,0,81,06-28-2024 02:10:01,PEA River Electric Coop
Henry,0,529,06-28-2024 02:10:01,PEA River Electric Coop
Barbour,0,5,06-28-2024 02:10:01,PEA River Electric Coop
Dale,0,81,06-28-2024 02:25:05,PEA River Electric Coop
Henry,0,529,06-28-2024 02:25:05,PEA River Electric Coop
Barbour,0,5,06-28-2024 02:25:05,PEA River Electric Coop
Dale,0,3,06-28-2024 02:40:00,PEA River Electric Coop
Dale,0,3,06-28-2024 02:55:01,PEA River Electric Coop
Dale,0,3,06-28-2024 03:10:04,PEA River Electric Coop
Dale,0,3,06-28-2024 03:25:05,PEA River Electric Coop
Henry,0,3,06-28-2024 03:55:03,PEA River Electric Coop
Henry,0,2,06-28-2024 04:25:04,PEA River Electric Coop
Dale,0,4,06-28-2024 06:40:03,PEA River Electric Coop
Dale,0,4,06-28-2024 06:55:05,PEA River Electric Coop
Dale,0,4,06-28-2024 07:10:05,PEA River Electric Coop
Dale,0,4,06-28-2024 07:25:03,PEA River Electric Coop
Dale,0,2,06-28-2024 12:10:01,PEA River Electric Coop
Barbour,0,1,06-28-2024 14:40:02,PEA River Electric Coop
Barbour,0,1,06-28-2024 14:55:01,PEA River Electric Coop
Barbour,0,1,06-28-2024 15:10:01,PEA River Electric Coop
Barbour,0,1,06-28-2024 15:25:03,PEA River Electric Coop
Henry,0,1,06-28-2024 18:40:01,PEA River Electric Coop
Henry,0,1,06-28-2024 18:55:01,PEA River Electric Coop
Barbour,0,1,06-28-2024 19:55:01,PEA River Electric Coop
Barbour,0,1,06-29-2024 12:25:01,PEA River Electric Coop
Barbour,0,10,06-29-2024 12:40:01,PEA River Electric Coop
Barbour,0,10,06-29-2024 12:55:01,PEA River Electric Coop
Barbour,0,11,06-29-2024 13:10:01,PEA River Electric Coop
Barbour,0,11,06-29-2024 13:25:01,PEA River Electric Coop
Barbour,0,1,06-29-2024 13:40:01,PEA River Electric Coop
Barbour,0,1,06-29-2024 13:55:01,PEA River Electric Coop
Barbour,0,1,06-29-2024 14:10:01,PEA River Electric Coop
Henry,0,4,06-29-2024 22:40:04,PEA River Electric Coop
Henry,0,4,06-29-2024 22:55:03,PEA River Electric Coop
Dale,0,1,06-29-2024 23:10:03,PEA River Electric Coop
Henry,0,4,06-29-2024 23:10:03,PEA River Electric Coop
Dale,0,1,06-29-2024 23:25:10,PEA River Electric Coop
Henry,0,2,06-29-2024 23:25:10,PEA River Electric Coop
Barbour,0,1,06-29-2024 23:25:10,PEA River Electric Coop
Dale,0,1,06-29-2024 23:40:05,PEA River Electric Coop
Barbour,0,1,06-29-2024 23:40:05,PEA River Electric Coop
Dale,0,1,06-29-2024 23:55:03,PEA River Electric Coop
Barbour,0,1,06-29-2024 23:55:03,PEA River Electric Coop
Dale,0,1,06-30-2024 00:10:07,PEA River Electric Coop
Dale,0,1,06-30-2024 00:25:02,PEA River Electric Coop
Dale,0,1,06-30-2024 00:40:04,PEA River Electric Coop
Dale,0,1,06-30-2024 00:55:02,PEA River Electric Coop
Henry,0,1,06-30-2024 00:55:02,PEA River Electric Coop
Henry,0,1,06-30-2024 01:10:02,PEA River Electric Coop
Henry,0,1,06-30-2024 01:25:02,PEA River Electric Coop
Henry,0,1,06-30-2024 01:40:03,PEA River Electric Coop
Henry,0,1,06-30-2024 01:55:03,PEA River Electric Coop
Henry,0,1,06-30-2024 02:10:13,PEA River Electric Coop
Barbour,0,1,06-30-2024 15:10:02,PEA River Electric Coop
Dale,0,2,06-30-2024 15:25:02,PEA River Electric Coop
Barbour,0,1,06-30-2024 15:25:02,PEA River Electric Coop
Dale,0,2,06-30-2024 15:40:02,PEA River Electric Coop
Barbour,0,1,06-30-2024 15:40:02,PEA River Electric Coop
Dale,0,2,06-30-2024 15:55:02,PEA River Electric Coop
Barbour,0,1,06-30-2024 15:55:02,PEA River Electric Coop
Dale,0,2,06-30-2024 16:10:02,PEA River Electric Coop
Barbour,0,1,06-30-2024 16:10:02,PEA River Electric Coop
Barbour,0,1,06-30-2024 16:25:01,PEA River Electric Coop
Henry,0,2,07-01-2024 01:25:06,PEA River Electric Coop
Henry,0,2,07-01-2024 01:40:05,PEA River Electric Coop
Henry,0,2,07-01-2024 01:55:06,PEA River Electric Coop
Henry,0,2,07-01-2024 02:10:06,PEA River Electric Coop
Henry,0,2,07-01-2024 02:25:04,PEA River Electric Coop
Henry,0,1,07-01-2024 09:55:06,PEA River Electric Coop
Henry,0,1,07-01-2024 10:10:05,PEA River Electric Coop
Henry,0,1,07-01-2024 10:25:08,PEA River Electric Coop
Henry,0,1,07-01-2024 10:40:07,PEA River Electric Coop
Henry,0,1,07-01-2024 10:55:05,PEA River Electric Coop
Henry,0,1,07-01-2024 22:40:05,PEA River Electric Coop
Henry,0,1,07-01-2024 22:55:03,PEA River Electric Coop
Henry,0,1,07-01-2024 23:25:12,PEA River Electric Coop
Henry,0,1,07-01-2024 23:40:12,PEA River Electric Coop
Dale,0,285,07-02-2024 00:10:07,PEA River Electric Coop
Dale,0,285,07-02-2024 00:55:06,PEA River Electric Coop
Dale,0,285,07-02-2024 01:10:10,PEA River Electric Coop
Dale,0,285,07-02-2024 01:25:06,PEA River Electric Coop
Dale,0,285,07-02-2024 01:40:10,PEA River Electric Coop
Dale,0,1,07-02-2024 01:55:10,PEA River Electric Coop
Dale,0,1,07-02-2024 02:10:12,PEA River Electric Coop
Dale,0,1,07-02-2024 02:25:08,PEA River Electric Coop
Dale,0,1,07-02-2024 02:40:04,PEA River Electric Coop
Dale,0,21,07-02-2024 02:55:07,PEA River Electric Coop
Dale,0,6,07-02-2024 10:40:02,PEA River Electric Coop
Dale,0,4,07-02-2024 10:55:10,PEA River Electric Coop
Dale,0,4,07-02-2024 11:10:05,PEA River Electric Coop
Dale,0,1,07-02-2024 11:55:01,PEA River Electric Coop
Dale,0,1,07-02-2024 12:10:01,PEA River Electric Coop
Henry,0,1,07-02-2024 18:55:01,PEA River Electric Coop
Henry,0,1,07-02-2024 19:10:01,PEA River Electric Coop
Barbour,0,1,07-02-2024 20:25:01,PEA River Electric Coop
Barbour,0,1,07-02-2024 20:40:01,PEA River Electric Coop
Barbour,0,1,07-02-2024 20:55:01,PEA River Electric Coop
Barbour,0,1,07-02-2024 21:10:01,PEA River Electric Coop
Dale,0,1,07-03-2024 13:25:01,PEA River Electric Coop
Dale,0,1,07-03-2024 13:40:01,PEA River Electric Coop
Dale,0,1,07-03-2024 13:55:01,PEA River Electric Coop
Henry,0,14,07-04-2024 01:40:12,PEA River Electric Coop
Henry,0,14,07-04-2024 01:55:05,PEA River Electric Coop
Henry,0,38,07-04-2024 02:10:04,PEA River Electric Coop
Henry,0,38,07-04-2024 02:25:04,PEA River Electric Coop
Henry,0,38,07-04-2024 02:40:04,PEA River Electric Coop
Henry,0,38,07-04-2024 02:55:05,PEA River Electric Coop
Barbour,0,1,07-04-2024 15:55:10,PEA River Electric Coop
Barbour,0,1,07-04-2024 16:10:02,PEA River Electric Coop
Barbour,0,1,07-04-2024 16:25:04,PEA River Electric Coop
Barbour,0,1,07-04-2024 16:40:02,PEA River Electric Coop
Henry,0,2,07-04-2024 19:55:02,PEA River Electric Coop
Barbour,0,1,07-04-2024 19:55:02,PEA River Electric Coop
Henry,0,2,07-04-2024 20:10:02,PEA River Electric Coop
Barbour,0,1,07-04-2024 20:10:02,PEA River Electric Coop
Barbour,0,1,07-04-2024 20:25:01,PEA River Electric Coop
Barbour,0,1,07-04-2024 20:40:04,PEA River Electric Coop
Barbour,0,1,07-04-2024 20:55:01,PEA River Electric Coop
Dale,0,1,07-05-2024 20:10:01,PEA River Electric Coop
Dale,0,1,07-05-2024 23:25:02,PEA River Electric Coop
Barbour,0,1,07-05-2024 23:25:02,PEA River Electric Coop
Dale,0,51,07-05-2024 23:40:01,PEA River Electric Coop
Barbour,0,248,07-05-2024 23:40:01,PEA River Electric Coop
Dale,0,51,07-05-2024 23:55:02,PEA River Electric Coop
Barbour,0,248,07-05-2024 23:55:02,PEA River Electric Coop
Dale,0,51,07-06-2024 00:10:01,PEA River Electric Coop
Barbour,0,248,07-06-2024 00:10:01,PEA River Electric Coop
Dale,0,51,07-06-2024 00:25:01,PEA River Electric Coop
Barbour,0,248,07-06-2024 00:25:01,PEA River Electric Coop
Dale,0,51,07-06-2024 00:40:01,PEA River Electric Coop
Barbour,0,248,07-06-2024 00:40:01,PEA River Electric Coop
Dale,0,51,07-06-2024 00:55:01,PEA River Electric Coop
Barbour,0,248,07-06-2024 00:55:01,PEA River Electric Coop
Dale,0,51,07-06-2024 01:10:01,PEA River Electric Coop
Barbour,0,248,07-06-2024 01:10:01,PEA River Electric Coop
Dale,0,51,07-06-2024 01:25:02,PEA River Electric Coop
Barbour,0,249,07-06-2024 01:25:02,PEA River Electric Coop
Dale,0,1,07-06-2024 01:40:01,PEA River Electric Coop
Barbour,0,2,07-06-2024 01:40:01,PEA River Electric Coop
Dale,0,1,07-06-2024 01:55:01,PEA River Electric Coop
Barbour,0,1,07-06-2024 01:55:01,PEA River Electric Coop
Barbour,0,1,07-06-2024 02:10:02,PEA River Electric Coop
Barbour,0,1,07-06-2024 02:25:02,PEA River Electric Coop
Barbour,0,1,07-06-2024 02:40:01,PEA River Electric Coop
Barbour,0,1,07-06-2024 02:55:01,PEA River Electric Coop
Barbour,0,1,07-06-2024 15:10:07,PEA River Electric Coop
Barbour,0,1,07-06-2024 15:25:03,PEA River Electric Coop
Barbour,0,1,07-06-2024 15:40:03,PEA River Electric Coop
Barbour,0,1,07-06-2024 15:55:11,PEA River Electric Coop
Barbour,0,1,07-06-2024 16:10:05,PEA River Electric Coop
Barbour,0,1,07-06-2024 16:25:03,PEA River Electric Coop
Dale,0,1,07-06-2024 22:10:02,PEA River Electric Coop
Dale,0,1,07-06-2024 22:25:03,PEA River Electric Coop
Dale,0,1,07-06-2024 22:40:04,PEA River Electric Coop
Dale,0,1,07-06-2024 22:55:04,PEA River Electric Coop
Dale,0,2,07-07-2024 18:25:03,PEA River Electric Coop
Dale,0,2,07-07-2024 18:40:01,PEA River Electric Coop
Dale,0,2,07-07-2024 18:55:06,PEA River Electric Coop
Dale,0,2,07-07-2024 19:10:07,PEA River Electric Coop
Dale,0,3,07-07-2024 21:10:06,PEA River Electric Coop
Dale,0,10,07-07-2024 21:25:03,PEA River Electric Coop
Dale,0,11,07-07-2024 21:40:01,PEA River Electric Coop
Dale,0,11,07-07-2024 21:55:01,PEA River Electric Coop
Dale,0,11,07-07-2024 22:10:02,PEA River Electric Coop
Dale,0,3,07-07-2024 22:25:01,PEA River Electric Coop
Dale,0,2,07-07-2024 22:40:01,PEA River Electric Coop
Barbour,0,1,07-07-2024 22:40:01,PEA River Electric Coop
Dale,0,2,07-07-2024 22:55:04,PEA River Electric Coop
Barbour,0,1,07-07-2024 22:55:04,PEA River Electric Coop
Barbour,0,1,07-07-2024 23:10:03,PEA River Electric Coop
Dale,0,5,07-08-2024 14:25:01,PEA River Electric Coop
Barbour,0,1,07-08-2024 23:10:01,PEA River Electric Coop
Barbour,0,1,07-08-2024 23:25:01,PEA River Electric Coop
Barbour,0,1,07-08-2024 23:40:01,PEA River Electric Coop
Dale,0,3,07-09-2024 12:10:01,PEA River Electric Coop
Dale,0,3,07-09-2024 12:25:01,PEA River Electric Coop
Dale,0,3,07-09-2024 12:40:01,PEA River Electric Coop
Dale,0,3,07-09-2024 12:55:01,PEA River Electric Coop
Dale,0,3,07-09-2024 17:40:02,PEA River Electric Coop
Dale,0,3,07-09-2024 17:55:01,PEA River Electric Coop
Dale,0,3,07-09-2024 18:10:01,PEA River Electric Coop
Dale,0,3,07-09-2024 18:25:02,PEA River Electric Coop
Dale,0,2,07-09-2024 20:25:01,PEA River Electric Coop
Dale,0,2,07-09-2024 20:40:03,PEA River Electric Coop
Barbour,0,2,07-09-2024 22:10:10,PEA River Electric Coop
Barbour,0,2,07-09-2024 22:25:12,PEA River Electric Coop
Barbour,0,3,07-09-2024 22:40:06,PEA River Electric Coop
Barbour,0,3,07-09-2024 22:55:05,PEA River Electric Coop
Barbour,0,1,07-09-2024 23:10:08,PEA River Electric Coop
Barbour,0,1,07-09-2024 23:25:06,PEA River Electric Coop
Barbour,0,21,07-09-2024 23:40:05,PEA River Electric Coop
Barbour,0,20,07-09-2024 23:55:06,PEA River Electric Coop
Barbour,0,20,07-10-2024 00:10:08,PEA River Electric Coop
