name,customersAffected,customersOutNow,customersServed,timestamp,EMC
Randolph,552,1,3727,12-31-2024 23:38:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 23:38:03,Tallapoosa River Electric Coop
Chambers,1,1,3830,12-31-2024 23:38:03,Tallapoosa River Electric Coop
Randolph,552,1,3727,12-31-2024 23:53:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,12-31-2024 23:53:02,Tallapoosa River Electric Coop
Chambers,1,1,3828,12-31-2024 23:53:02,Tallapoosa River Electric Coop
Randolph,552,1,3727,01-01-2025 00:08:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 00:08:05,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 00:08:05,Tallapoosa River Electric Coop
Randolph,552,1,3727,01-01-2025 00:23:02,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 00:23:02,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 00:23:02,Tallapoosa River Electric Coop
Randolph,552,1,3727,01-01-2025 00:38:05,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 00:38:05,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 00:38:05,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 00:53:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 00:53:00,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 00:53:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 01:07:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 01:07:58,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 01:07:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 01:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 01:23:00,Tallapoosa River Electric Coop
Chambers,1,1,3828,01-01-2025 01:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 01:38:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 01:38:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 01:52:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 01:52:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 02:07:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 02:07:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 02:23:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 02:23:03,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 02:37:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 02:37:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 02:53:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 02:53:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 03:08:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 03:08:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 03:23:00,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 03:23:00,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 03:38:03,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 03:38:03,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 03:53:01,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 03:53:01,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 04:07:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 04:07:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 04:22:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 04:22:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 04:37:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 04:37:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 04:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 04:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 05:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 05:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 05:22:59,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 05:22:59,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 05:37:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 05:37:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 05:52:58,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 05:52:58,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 06:07:57,Tallapoosa River Electric Coop
Cleburne,60,0,64,01-01-2025 06:07:57,Tallapoosa River Electric Coop
Randolph,551,0,3727,01-01-2025 06:22:58,Tallapoosa River Electric Coop
